rank,tier,score,id,name,arc_main_count,sig_appearance,sig_cover,sig_arc_main,sig_saga_breadth,sig_bio_completeness,sig_bounty,sig_devil_fruit,sig_affiliation,sig_conqueror_haki
1402,D,0.0461,Mecha-Shark,Mecha-Shark,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1403,D,0.0461,Minochihuahua,Minochihuahua,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1404,D,0.0461,Mishoin_Cashible,Mishoin Cashible,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1405,D,0.0461,Miss_Mother's_Day,Miss Mother's Day,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1406,D,0.0461,Miss_Saturday,Miss Saturday,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1407,D,0.0461,Miss_Thursday,Miss Thursday,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1408,D,0.0461,Miss_Tuesday,Miss Tuesday,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1409,D,0.0461,Misty,Misty,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1410,D,0.0461,Mizuira,Mizuira,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1411,D,0.0461,Mochi,Mochi,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1412,D,0.0461,Mosa,Mosa,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1413,D,0.0461,Mouthto_Mouthyan,Mouthto Mouthyan,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1414,D,0.0461,Mr._10,Mr. 10,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1415,D,0.0461,Mr._12,Mr. 12,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1416,D,0.0461,Mr._6,Mr. 6,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1417,D,0.0461,Mr._Love,Mr. Love,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1418,D,0.0461,Muchana,Muchana,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1419,D,0.0461,Muti,Muti,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1420,D,0.0461,Needle_God,Needle God,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1421,D,0.0461,Nekozaemon,Nekozaemon,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1422,D,0.0461,Nigeratta,Nigeratta,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1423,D,0.0461,Noriko,Noriko,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1424,D,0.0461,Norinosuke,Norinosuke,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1425,D,0.0461,Pandora,Pandora,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1426,D,0.0461,Pluming,Pluming,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1427,D,0.0461,Potaufeu,Potaufeu,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1428,D,0.0461,Potsun,Potsun,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1429,D,0.0461,Pudos,Pudos,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1430,D,0.0461,Puppu,Puppu,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1431,D,0.0461,Renona_Topakka,Renona Topakka,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1432,D,0.0461,Run,Run,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1433,D,0.0461,Russian,Russian,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1434,D,0.0461,Saikoro,Saikoro,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1435,D,0.0461,Samosa,Samosa,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1436,D,0.0461,Sandayu,Sandayu,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1437,D,0.0461,Sennorikyuru,Sennorikyuru,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1438,D,0.0461,Serizawa,Serizawa,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1439,D,0.0461,Shin_Detamaruka,Shin Detamaruka,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1440,D,0.0461,Shin_Jaiya,Shin Jaiya,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1441,D,0.0461,Shinosuke,Shinosuke,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1442,D,0.0461,Spector,Spector,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1443,D,0.0461,Stroganoff,Stroganoff,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1444,D,0.0461,Sukoshiba_Kanishitoru,Sukoshiba Kanishitoru,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1445,D,0.0461,Suzume,Suzume,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1446,D,0.0461,Taka,Taka,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1447,D,0.0461,Tamikebao,Tamikebao,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1448,D,0.0461,Tomozo,Tomozo,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1449,D,0.0461,Toyama_Tsujigiro,Toyama Tsujigiro,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1450,D,0.0461,Tsurube,Tsurube,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1451,D,0.0461,Tsurue_Monnosuke,Tsurue Monnosuke,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1452,D,0.0461,Uraya_Mashikatta,Uraya Mashikatta,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1453,D,0.0461,Urbain,Urbain,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1454,D,0.0461,Wakasa,Wakasa,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1455,D,0.0461,Wolf,Wolf,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1456,D,0.0461,Yame,Yame,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1457,D,0.0461,Yokan,Yokan,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1458,D,0.0461,Zabo,Zabo,0,0.1003,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1459,D,0.0433,Lami,Lami,0,0.1003,0.0000,0.0000,0.0909,0.0000,0.0000,0.0000,0.0000,0.0000
1460,D,0.0433,Shalria,Shalria,0,0.1003,0.0000,0.0000,0.0909,0.0000,0.0000,0.0000,0.0000,0.0000
1461,D,0.0433,Ukkari,Ukkari,0,0.1003,0.0000,0.0000,0.0909,0.0000,0.0000,0.0000,0.0000,0.0000
